sample_id,flat_1024_fluency,flat_overlap_fluency,treesum_fluency
4247,0.8632988843099192,0.8539591328136107,0.8746955888297662
4251,0.9406887636549367,0.9069761381411815,0.9536247994656197
4259,0.9325982457301921,0.8128941401419985,0.7786326753826217
4270,0.958703985721679,0.958703994996682,0.9524516902556194
4274,0.9491016046035367,0.9491016039463916,0.9499116453169213
4280,0.8369741648755057,0.8319947068077561,0.8641911791362042
4282,0.9476600310327518,0.7691724167730081,0.9464691664651487
4297,0.9162186100005955,0.9464242336643881,0.9466691537737315
4322,0.8430097552936039,0.9340806621371923,0.8866462270768096
4333,0.834471530230432,0.8081299830351707,0.9157638962547315
4334,0.840774733862547,0.8407748188790708,0.8992338524532457
4344,0.954618401707713,0.8573398632529186,0.9565071338928905
4349,0.9302816578963096,0.9449597368210062,0.9192026824306674
4350,0.955733444933244,0.8938409704529545,0.9529136330155957
4351,0.9499084403731366,0.9485050433615333,0.9554964092701971
4363,0.964001335411643,0.9640821630587859,0.8444268712863394
4364,0.9036689221509114,0.9036685219272496,0.9435999657650432
4375,0.849258195619574,0.8473826633227196,0.9520393044320339
4389,0.9556415130008057,0.9556415298274444,0.9572219024567987
4392,0.940615570846316,0.9405476785513334,0.8210961382767121
4393,0.9590228759298706,0.9562533538056626,0.9543611493687122
4398,0.9038518832116565,0.8076960968442386,0.7779602388097056
4404,0.905694746774006,0.8985410570099872,0.9097025699368603
4408,0.9542538479401533,0.940271059735804,0.9491861486898693
4409,0.9544120852387243,0.9544121177707476,0.9523761797208594
4410,0.9443042242001572,0.9203575334864796,0.8008964926233552
4415,0.8075091603201002,0.7898813925196912,0.9276030133065156
4417,0.9116006588459465,0.9116006912790281,0.9066395798355631
4418,0.9557692850775433,0.9557692862800149,0.9527891346009267
4423,0.9587825838143207,0.9587825870655721,0.9587825954286998
4424,0.7273964674010813,0.641018774825089,0.7464543466536414
4428,0.834601846762007,0.8931114683449473,0.8812023550516102
4441,0.9580239105629945,0.9510910126958144,0.953118870816756
4444,0.9429109148208367,0.9429109122766891,0.9618726566122628
4445,0.8677448114415178,0.94413622765846,0.952245609885515
4450,0.9471012205068892,0.9407782406071652,0.9529528662685721
4461,0.9470043713182205,0.949389138590118,0.9498894067630494
4464,0.9556813791194502,0.9556813959223595,0.9419433270181207
4467,0.7820350189786609,0.9416931582044809,0.860340132873521
4469,0.9563514805652901,0.9465991388212928,0.9500991905662501
4473,0.9445239848158448,0.9498585578529922,0.9424911702091802
4488,0.8188120855283999,0.9260888261176498,0.7850121713389879
4499,0.9595804519637905,0.8718451111073235,0.9627807297370905
4503,0.9525056038065612,0.9525565562960133,0.9354541970914417
4506,0.7007838063379603,0.7013689592440482,0.9201930101181126
4508,0.8408021333573577,0.9367731189766683,0.8621750980507024
4512,0.7558162590528168,0.7557802830699806,0.9060530185852935
4515,0.7172510740457276,0.8510451871326034,0.8152332976733279
4519,0.949074890459995,0.9576431898771214,0.9400335797485068
4521,0.9469248983786428,0.9469249066212873,0.9329493914549039
4522,0.9558966036179126,0.9558966501193614,0.9492077240268947
4524,0.9555075320632346,0.9475675563660723,0.9543067367290956
4526,0.9619073051383374,0.956678714833439,0.8486631615348227
4532,0.8486241242097337,0.9420283404014155,0.8373981089114705
4533,0.797031687853838,0.797031687853838,0.7965931108931856
4534,0.9483953550834325,0.8432226869849259,0.9439915151088417
4537,0.9551557564512778,0.9321414895682677,0.8606339091921584
4541,0.9471039790510424,0.8611455553782155,0.8749927481358093
4543,0.9496244222956395,0.9496244222956395,0.6412101191264717
4548,0.6313811973473693,0.6313812023410788,0.9043764354989552
4552,0.9430768673743403,0.943427242603194,0.9376500007031527
4553,0.8567643571700945,0.8591429575859103,0.9161674173823696
4562,0.8645220589963537,0.9451006123548187,0.8576260179935399
